0,334.488276,122.194938
1,230.708228,81.606375
2,276.676494,82.036687
3,227.659946,82.45425
4,196.33162,82.600875
5,171.480156,82.073875
6,196.33162,82.179063
7,192.991059,193.00525
8,325.279927,82.962125
9,270.255517,140.95975
10,331.363676,165.808438
11,272.363757,83.535875
12,397.821539,210.072188
13,146.691079,244.42175
14,227.659946,263.184438
15,197.469969,314.23225
16,227.659946,265.3275
17,230.708228,263.779438
18,203.357397,29.799938
19,153.440763,206.353438
20,152.043528,28.862813
21,108.105921,28.820313
22,149.321211,28.834125
23,464.180876,29.195375
24,489.079657,29.192188
25,397.821539,28.745938
26,331.363676,28.692813
27,274.503843,28.286938
28,744.087834,27.810938
29,502.515651,28.282688
30,759.036261,28.288
31,744.087834,28.294375
32,729.695282,27.758875
33,715.82855,27.713188
34,464.180876,28.2795
35,42.224766,28.132875
36,36.662587,27.713188
37,33.755685,27.7185
38,30.613009,28.127563
39,27.181915,28.138188
40,29.128164,27.720625
41,29.777318,27.706813
42,26.636231,28.135
43,24.015684,27.713188
44,23.186992,28.125438
45,23.09419,27.708938
46,23.488835,27.702563
47,22.605151,27.713188
48,22.20401,27.711063
49,18.208063,28.284813
50,14.531248,27.75675
51,12.046897,28.288
52,11.19847,28.286938
53,11.075629,27.787563
54,11.637433,28.277375
55,12.367054,27.839625
56,12.816267,27.848125
57,14.226431,28.318813
58,14.410814,27.899125
59,17.739953,29.191125
60,21.916206,27.938438
61,26.782954,28.392125
62,45.45388,27.989438
63,393.467448,28.043625
64,715.82855,74.333562
65,702.459701,28.48775
66,702.459701,64.190938
67,715.82855,30.410875
68,715.82855,30.717938
69,620.839415,29.098688
70,464.180876,36.23125
71,547.438553,37.138625
72,274.503843,41.33975
73,337.670018,29.191125
74,196.33162,53.301375
75,334.488276,60.224625
76,174.137235,62.784188
77,331.363676,67.703563
78,393.467448,68.255
79,393.467448,72.68775
80,524.053258,76.152563
81,555.685332,82.84525
82,278.882448,86.955
83,397.821539,90.62275
84,531.631799,99.817625
85,744.087834,94.94925
86,715.82855,79.896813
87,502.515651,74.333562
88,715.82855,73.7205
89,744.087834,65.493563
90,642.232388,69.424813
91,539.423888,73.29125
92,539.423888,73.02775
93,531.631799,89.235125
94,620.839415,112.218063
95,270.255517,139.14925
96,173.242793,141.3635
97,167.220886,141.222188
98,171.480156,176.912625
99,227.659946,200.418313
100,196.33162,194.775375
101,337.670018,180.758875
102,715.82855,141.182875
103,509.503076,142.831875
104,729.695282,150.9345
105,744.087834,186.673813
106,744.087834,178.29175
107,620.839415,141.360313
108,689.562727,126.429
109,531.631799,112.03
110,715.82855,108.964688
111,642.232388,113.443125
112,729.695282,115.987813
113,715.82855,125.51525
114,715.82855,141.029875
115,729.695282,143.009313
116,715.82855,152.56225
117,509.503076,172.744438
118,715.82855,171.680875
119,729.695282,173.919563
120,729.695282,187.115813
121,729.695282,191.021563
122,715.82855,238.121125
123,715.82855,188.513
124,729.695282,147.6705
125,744.087834,34.503625
126,539.423888,34.438813
127,715.82855,33.57075
128,744.087834,35.5555
129,729.695282,33.530375
130,509.503076,33.476188
131,715.82855,33.887375
132,744.087834,33.419875
133,744.087834,33.424125
134,729.695282,32.995938
135,715.82855,33.382688
136,702.459701,33.805563
137,729.695282,32.504
138,715.82855,32.080063
139,502.515651,32.500813
140,744.087834,32.0365
141,715.82855,32.456188
142,729.695282,33.291313
143,464.180876,32.052438
144,86.840585,32.881188
145,48.033886,32.04075
146,38.549802,31.9855
147,35.999946,32.421125
148,31.294799,32.409438
149,29.070497,32.436
150,24.818042,32.849313
151,21.39348,32.844
152,17.728825,32.456188
153,15.656182,32.4445
154,12.56482,32.453
155,10.990728,32.460438
156,10.039275,32.906688
157,9.549115,32.47
158,9.852601,33.338062
159,10.701075,33.385875
160,12.333751,32.949188
161,15.482903,33.3795
162,19.684396,33.864
163,31.228613,32.647438
164,74.605768,33.002313
165,729.695282,33.91075
166,702.459701,33.529313
167,729.695282,34.398438
168,729.695282,33.976625
169,702.459701,34.014875
170,509.503076,34.93925
171,715.82855,35.943313
172,744.087834,35.3685
173,702.459701,129.90125
174,729.695282,129.899125
175,516.679717,130.289063
176,744.087834,131.196438
177,744.087834,130.250813
178,702.459701,130.3985
179,389.204058,130.801187
180,192.991059,130.386813
