0,389.204058,129.342375
1,452.62495,176.233688
2,389.204058,167.452125
3,266.131814,185.976813
4,175.953011,240.952688
5,229.174344,314.19825
6,172.357143,314.204625
7,173.242793,314.088813
8,276.676494,265.22975
9,347.573975,263.358688
10,276.676494,181.970125
11,268.178428,148.701125
12,270.255517,142.390938
13,197.469969,143.740313
14,198.621075,140.983125
15,268.178428,142.580062
16,226.16467,145.521062
17,325.279927,150.303375
18,195.205821,141.454875
19,172.357143,32.655938
20,94.242477,141.0065
21,99.784812,32.642125
22,99.784812,32.61875
23,337.670018,33.312563
24,729.695282,31.720938
25,729.695282,31.218375
26,729.695282,31.65825
27,229.174344,31.214125
28,305.581392,31.154625
29,452.62495,31.159938
30,524.053258,31.172688
31,715.82855,31.175875
32,744.087834,31.125938
33,729.695282,30.699875
34,715.82855,30.6935
35,729.695282,30.69775
36,715.82855,30.665875
37,232.261972,30.66375
38,82.784661,30.67225
39,48.185487,30.671188
40,37.395727,30.6595
41,35.318064,30.67225
42,31.327994,31.086625
43,27.181915,30.661625
44,23.817928,31.077063
45,21.39348,31.089813
46,17.706608,30.729625
47,14.723348,30.722188
48,13.652281,31.146125
49,12.822229,31.133375
50,12.547631,30.4045
51,12.434182,30.758313
52,13.317157,31.61575
53,14.448243,30.751938
54,16.789456,31.282125
55,21.832919,30.8125
56,23.956026,30.415125
57,31.327994,31.740063
58,51.08055,31.77725
59,59.106557,30.90175
60,92.881125,33.869312
61,227.659946,31.56475
62,620.839415,74.186937
63,702.459701,80.321813
64,495.710152,75.149563
65,715.82855,33.218
66,729.695282,74.390938
67,715.82855,71.006875
68,729.695282,32.430688
69,464.180876,60.054625
70,729.695282,41.687188
71,270.255517,47.189875
72,331.363676,46.066813
73,226.16467,55.728125
74,389.204058,56.90325
75,331.363676,61.145813
76,531.631799,59.811313
77,272.363757,59.628563
78,464.180876,56.710938
79,276.676494,55.58575
80,397.821539,56.528188
81,334.488276,56.756625
82,631.36175,61.108625
83,539.423888,67.594125
84,283.397332,67.170188
85,464.180876,70.74125
86,729.695282,72.059813
87,715.82855,70.69875
88,524.053258,73.280625
89,402.269216,71.979063
90,531.631799,70.899563
91,331.363676,69.621375
92,272.363757,82.894125
93,715.82855,88.3405
94,729.695282,103.503438
95,322.317921,139.944
96,227.659946,140.998
97,172.357143,141.113813
98,458.332906,140.933188
99,199.785151,136.071188
100,426.02134,132.45975
101,715.82855,130.004312
102,729.695282,138.482
103,715.82855,141.12975
104,729.695282,192.030938
105,715.82855,208.78125
106,489.079657,179.132188
107,539.423888,140.961875
108,539.423888,141.060688
109,744.087834,141.1085
110,744.087834,140.95975
111,402.269216,141.00225
112,729.695282,164.927625
113,729.695282,210.666125
114,744.087834,314.039938
115,715.82855,214.431625
116,715.82855,140.894937
117,502.515651,135.306188
118,729.695282,95.96075
119,715.82855,117.830188
120,744.087834,140.973563
121,715.82855,141.046875
122,337.670018,263.132375
123,715.82855,314.094125
124,715.82855,243.763
125,729.695282,141.538813
126,744.087834,34.400562
127,715.82855,33.5325
128,502.515651,33.928812
129,715.82855,34.3315
130,715.82855,33.429438
131,744.087834,33.845938
132,729.695282,33.3965
133,411.457489,33.40075
134,539.423888,33.408188
135,715.82855,32.944938
136,729.695282,33.351875
137,729.695282,32.4785
138,729.695282,32.48275
139,729.695282,32.434938
140,744.087834,32.430688
141,715.82855,32.8355
142,729.695282,32.428563
143,104.9612,32.833375
144,53.111566,32.421125
145,42.701762,32.378625
146,36.662587,32.425375
147,32.713613,32.37225
148,29.777318,32.428563
149,26.684967,32.436
150,25.337902,32.375438
151,22.20401,32.417938
152,19.415968,32.834437
153,14.082159,32.428563
154,12.01523,32.428563
155,11.300516,32.471063
156,10.433772,32.89075
157,9.686385,32.887563
158,10.326477,33.3455
159,11.602875,33.3455
160,13.578636,33.40925
161,16.532856,32.936438
162,23.97588,32.998063
163,37.489355,33.42625
164,110.304894,33.0395
165,196.33162,33.032063
166,744.087834,33.504875
167,729.695282,33.955375
168,715.82855,34.413313
169,744.087834,34.83725
170,715.82855,34.453688
171,744.087834,34.914813
172,715.82855,34.499375
173,702.459701,130.715125
174,729.695282,129.384875
175,744.087834,129.343438
176,502.515651,129.834313
177,744.087834,129.8035
178,744.087834,130.239125
179,547.438553,130.268875
180,197.469969,130.748063
